num_elements,total_atoms,mean_atomic_number,min_atomic_number,max_atomic_number,mean_atomic_mass,min_atomic_mass,max_atomic_mass,mean_atomic_radius,min_atomic_radius,max_atomic_radius,crys,spg_number,mean_electronegativity,min_electronegativity,max_electronegativity,electronegativity_difference,mean_ionization_energy,mean_electron_affinity,mean_s_valence,mean_p_valence,mean_d_valence,mean_f_valence,mean_period,mean_group,target_bandgap
3,3.0,53.666666666666664,48.0,63.0,127.695,112.411,151.964,1.7700000000000002,1.45,2.31,hexagonal,186,1.6166666666666665,1.2,1.96,0.76,-3327.5540866666665,-3332.642333333333,-3331.666666666667,-3332.3333333333335,-3326.333333333333,-3333.0,-3329.666666666667,-3324.3333333333335,0.0
3,4.0,42.75,12.0,81.0,101.625,24.305,204.3833,1.75,1.5,1.9,monoclinic,12,1.3425,1.22,1.62,0.40000000000000013,6.54725725,0.196,2.0,0.25,3.0,3.5,4.75,5.25,0.0
3,4.0,29.25,21.0,50.0,65.88996725,44.955912,118.71,1.5125,1.4,1.6,cubic,225,1.5575,1.36,1.96,0.5999999999999999,6.975230000000001,0.35875,2.0,0.5,4.25,0.0,4.25,6.75,0.0
4,11.0,22.727272727272727,16.0,50.0,49.012709090909084,32.065,118.71,1.2863636363636364,1.0,2.2,trigonal,147,2.130909090909091,0.82,2.58,1.7600000000000002,8.887500600000001,1.4182727272727271,1.8181818181818181,2.909090909090909,2.7272727272727275,0.0,3.5454545454545454,12.909090909090908,1.063
3,4.0,32.5,3.0,79.0,78.43851725,6.941,196.966569,1.4,1.35,1.45,orthorhombic,71,1.695,0.98,2.54,1.56,6.866967,1.1292499999999999,1.0,0.0,4.5,3.5,3.75,5.5,0.0
3,14.0,6.142857142857143,3.0,35.0,13.666721428571426,6.941,79.904,1.2571428571428573,0.65,1.45,hexagonal,187,1.5628571428571427,0.98,3.04,2.06,7.809520714285714,0.6725714285714286,1.2857142857142858,0.9999999999999999,0.7142857142857142,0.0,2.142857142857143,5.142857142857142,1.712
3,8.0,15.5,3.0,51.0,33.855374999999995,6.941,121.76,1.225,1.0,1.45,orthorhombic,31,1.91375,0.98,2.58,1.6,8.277948375000001,1.3525,1.625,2.375,1.25,0.0,2.875,10.25,2.015
4,10.0,15.0,8.0,51.0,32.529959500000004,15.9994,121.76,0.9399999999999998,0.6,1.5,monoclinic,11,2.7190000000000003,1.31,3.44,2.13,11.349017,1.0129,2.0,2.7,1.7000000000000002,0.0,2.7,12.399999999999999,0.578
3,3.0,65.33333333333333,46.0,83.0,160.11024,106.42,208.9804,1.5833333333333333,1.4,1.75,cubic,216,1.8166666666666667,1.23,2.2,0.9700000000000002,7.214633333333333,0.6496666666666666,1.3333333333333333,1.0,6.666666666666666,8.333333333333332,6.333333333333332,12.666666666666664,0.0
3,29.0,23.482758620689655,5.0,42.0,51.5290722413793,10.811,95.94,1.253448275862069,0.85,1.45,cubic,225,1.9324137931034482,1.88,2.16,0.28000000000000025,7.912903103448276,0.566103448275862,1.9310344827586206,0.20689655172413793,5.413793103448276,0.0,3.655172413793103,9.620689655172415,0.0
3,4.0,36.25,21.0,81.0,85.54053099999999,44.955912,204.3833,1.625,1.4,1.9,monoclinic,12,1.47,1.36,1.62,0.26,6.5148235,0.15750000000000003,2.0,0.25,3.5,3.5,4.5,5.75,0.0
3,4.0,29.25,3.0,80.0,71.04875,6.941,200.59,1.425,1.3,1.5,orthorhombic,71,1.4425,0.98,2.0,1.02,6.80505975,0.37024999999999997,1.5,0.25,5.0,3.5,3.5,6.75,0.0
3,6.0,10.0,9.0,13.0,20.994153446666665,18.9984032,26.9815386,0.8416666666666667,0.5,1.8,tetragonal,123,3.0766666666666667,0.93,3.98,3.05,13.469340666666664,2.3455,1.8333333333333333,3.4999999999999996,0.0,0.0,2.333333333333333,13.666666666666664,6.06
3,4.0,25.0,16.0,39.0,54.1454625,32.065,88.90585,1.2875,1.0,1.8,orthorhombic,62,2.0700000000000003,1.22,2.58,1.36,8.665925000000001,1.37,1.75,2.0,2.75,0.0,3.75,11.5,1.753
3,3.0,75.0,63.0,82.0,186.58466666666664,151.964,207.2,1.87,1.5,2.31,hexagonal,186,1.8433333333333333,1.2,2.33,1.1300000000000001,-3327.0486233333336,-3332.883,-3331.666666666667,-3332.3333333333335,-3326.333333333333,-3323.666666666667,-3329.0,-3324.3333333333335,0.0
3,4.0,34.5,16.0,56.0,80.04175,32.065,137.327,1.4,1.0,2.15,monoclinic,14,2.0025,0.89,2.58,1.69,8.318901,1.303125,2.0,2.5,2.5,0.0,4.25,12.0,1.762
2,3.0,30.666666666666668,29.0,34.0,68.684,63.546,78.96,1.2833333333333334,1.15,1.35,cubic,225,2.1166666666666663,1.9,2.55,0.6499999999999999,8.401716666666665,1.4393333333333334,1.3333333333333333,1.3333333333333333,10.0,0.0,4.0,12.666666666666666,0.0
4,13.0,8.692307692307692,1.0,38.0,18.24697230769231,1.00794,87.62,0.6038461538461538,0.25,2.0,monoclinic,13,2.5576923076923075,0.95,3.44,2.49,12.546318307692307,0.9732538461538461,1.4615384615384617,1.5384615384615385,0.7692307692307693,0.0,1.923076923076923,7.615384615384616,0.762
3,4.0,17.75,8.0,29.0,37.847449999999995,15.9994,63.546,0.9875,0.6,1.4,trigonal,166,2.6525,1.83,3.44,1.6099999999999999,10.71622,1.04025,1.75,2.0,4.0,0.0,3.0,12.75,0.0
2,2.0,25.0,3.0,47.0,57.4046,6.941,107.8682,1.525,1.45,1.6,tetragonal,141,1.455,0.98,1.93,0.95,6.4839745,0.9259999999999999,1.0,0.0,5.0,0.0,3.5,6.0,0.0
3,7.0,19.142857142857142,16.0,25.0,39.74487,32.065,54.938045,1.2285714285714284,1.0,1.8,monoclinic,15,2.0599999999999996,1.0,2.58,1.58,8.91732,1.1462428571428571,2.0,2.2857142857142856,1.4285714285714284,0.0,3.4285714285714284,11.428571428571427,0.0
3,4.0,27.75,26.0,31.0,60.8585975,55.845,69.723,1.35,1.3,1.4,cubic,225,1.85,1.81,1.88,0.06999999999999984,7.41593025,0.43,2.0,0.25,7.5,0.0,4.0,9.75,0.0
3,5.0,29.8,8.0,77.0,70.52524000000001,15.9994,192.217,0.9400000000000001,0.6,1.55,cubic,221,2.842,1.69,3.44,1.75,11.762998,1.1480000000000001,2.0,2.4,3.4000000000000004,2.8000000000000003,3.4000000000000004,13.8,0.0
3,3.0,25.0,8.0,58.0,58.37126773333333,15.9994,140.116,0.9833333333333334,0.5,1.85,tetragonal,129,2.8466666666666667,1.12,3.98,2.86,12.193183333333332,1.73,2.0,3.0,0.3333333333333333,0.3333333333333333,3.9999999999999996,12.333333333333332,0.011
2,3.0,19.0,13.0,22.0,40.90517953333333,26.9815386,47.867,1.3499999999999999,1.25,1.4,cubic,216,1.5633333333333332,1.54,1.61,0.07000000000000006,6.547336,0.19233333333333333,2.0,0.3333333333333333,1.3333333333333333,0.0,3.6666666666666665,7.0,0.0
3,4.0,46.75,29.0,56.0,111.155,63.546,137.327,1.7625000000000002,1.35,2.15,orthorhombic,71,1.47,0.89,2.2,1.31,6.621652,0.5,1.25,0.0,5.0,0.0,5.25,6.25,0.0
4,12.0,19.333333333333332,4.0,68.0,44.764846999999996,9.012182,167.259,0.9208333333333334,0.6,1.75,tetragonal,113,2.6425,1.24,3.44,2.2,11.173881666666666,1.005,2.0,2.5,0.8333333333333333,2.0,3.1666666666666665,13.166666666666668,4.587
2,5.0,28.0,19.0,34.0,63.015319999999996,39.0983,78.96,1.5699999999999998,1.15,2.2,orthorhombic,36,1.8579999999999999,0.82,2.55,1.73,7.5876993200000005,1.3636,1.6,2.4,6.0,0.0,4.0,10.0,0.69
4,6.0,40.0,29.0,71.0,93.83549999999998,63.546,174.967,1.4249999999999998,1.15,2.0,orthorhombic,63,1.9616666666666664,0.95,2.55,1.5999999999999999,8.017376666666667,1.2640500000000001,1.8333333333333333,2.0,6.833333333333333,2.333333333333333,4.5,10.666666666666666,1.241
2,2.0,33.0,17.0,49.0,75.13550000000001,35.453,114.818,1.275,1.0,1.55,orthorhombic,63,2.47,1.78,3.16,1.3800000000000001,9.376995,1.8895000000000002,2.0,3.0,5.0,0.0,4.0,15.0,1.594
3,4.0,50.25,39.0,72.0,118.30171250000001,88.90585,178.49,1.5125000000000002,1.35,1.8,orthorhombic,71,1.77,1.22,2.28,1.0599999999999998,6.9900424999999995,0.6225,1.5,0.0,4.75,3.5,5.25,6.25,0.0
3,4.0,11.25,1.0,28.0,22.925034999999998,1.00794,58.6934,0.7,0.25,1.35,monoclinic,8,2.7475,1.91,3.44,1.53,12.118585750000001,1.167,1.75,2.0,2.0,0.0,2.25,10.75,0.0
3,15.0,20.666666666666668,3.0,35.0,47.0122,6.941,79.904,1.2933333333333332,1.15,1.5,cubic,225,2.058,0.98,2.96,1.98,8.967129933333332,1.9696000000000002,1.6,2.6666666666666665,5.333333333333333,0.0,3.1333333333333333,9.6,4.964
3,8.0,23.75,8.0,72.0,54.5373375,15.9994,178.49,1.01875,0.6,1.8,monoclinic,15,2.6174999999999997,1.22,3.44,2.2199999999999998,10.91874,0.9552499999999999,2.0,2.5,0.5,1.75,3.25,11.25,4.667
3,6.0,55.333333333333336,53.0,62.0,133.01564666666667,126.90447,150.36,1.55,1.4,1.85,triclinic,2,2.1550000000000002,1.12,2.66,1.54,8.83124,2.1346666666666665,2.0,3.333333333333333,6.833333333333333,1.1666666666666667,6.0,13.333333333333332,0.0
2,2.0,19.5,16.0,23.0,41.503249999999994,32.065,50.9415,1.175,1.0,1.35,hexagonal,194,2.105,1.63,2.58,0.9500000000000002,8.5531,1.2530000000000001,2.0,2.0,1.5,0.0,3.5,10.5,0.0
3,13.0,17.846153846153847,8.0,56.0,38.468907692307695,15.9994,137.327,0.9500000000000001,0.6,2.15,trigonal,162,2.7730769230769234,0.89,3.44,2.55,11.131943384615386,1.2230384615384615,2.0,2.4615384615384617,2.4615384615384617,0.0,2.9230769230769234,13.076923076923077,0.0
2,2.0,33.0,7.0,59.0,77.45717499999999,14.0067,140.90765,1.25,0.65,1.85,cubic,216,2.085,1.13,3.04,1.9100000000000001,10.00355,0.28500000000000003,2.0,1.5,0.0,1.5,5.0,10.0,1.765
3,4.0,22.75,3.0,38.0,51.621500000000005,6.941,87.62,1.7375,1.45,2.0,orthorhombic,71,1.0474999999999999,0.95,1.31,0.3600000000000001,6.1069135,0.17415,1.75,0.0,0.0,0.0,3.75,1.75,0.0
3,5.0,17.2,8.0,50.0,38.202639999999995,15.9994,118.71,0.95,0.6,1.5,orthorhombic,62,2.718,1.31,3.44,2.13,11.168861,1.0606,2.0,2.8,2.0,0.0,2.8,12.8,2.237
3,4.0,44.75,28.0,91.0,105.26567,58.6934,231.03588,1.3166666666666667,1.25,1.35,cubic,225,1.8325,1.5,2.01,0.5099999999999998,-2493.9552425,-2498.8925,-2498.25,-2499.25,-2493.25,-2499.75,-2496.75,-2491.25,0.0
3,7.0,10.0,8.0,14.0,20.099014285714283,15.9994,28.0855,0.9285714285714286,0.6,1.5,trigonal,164,2.611428571428571,1.31,3.44,2.13,11.130907142857142,0.9965714285714284,2.0,2.571428571428571,0.0,0.0,2.4285714285714284,11.714285714285714,4.654
3,8.0,13.25,3.0,73.0,31.341497500000003,6.941,180.94788,1.15,0.65,1.45,orthorhombic,73,1.8175000000000001,0.98,3.04,2.06,9.08984325,0.363,1.5,1.125,0.375,1.75,2.5,6.75,2.757
3,4.0,32.75,24.0,49.0,73.476525,51.9961,114.818,1.4125,1.35,1.55,cubic,225,1.81,1.66,1.9,0.24,7.0014075,0.8250000000000001,1.25,0.25,8.75,0.0,4.25,10.25,0.0
3,4.0,18.5,13.0,29.0,38.66438465,26.9815386,63.546,1.15,1.0,1.35,cubic,225,2.1675,1.61,2.58,0.97,8.608042000000001,1.40225,1.75,2.25,2.5,0.0,3.25,14.0,0.0
3,3.0,41.666666666666664,30.0,63.0,96.67099999999999,65.409,151.964,1.6366666666666667,1.25,2.31,orthorhombic,47,1.6199999999999999,1.2,2.01,0.8099999999999998,-3327.2354569999998,-3332.6033333333335,-3331.666666666667,-3332.3333333333335,-3326.333333333333,-3333.0,-3330.333333333333,-3324.3333333333335,0.0
3,5.0,19.0,8.0,48.0,42.27014,15.9994,112.411,0.9400000000000001,0.6,1.55,cubic,221,2.728,1.63,3.44,1.81,11.318832,0.9472,2.0,2.4,2.6,0.0,3.0,13.0,0.0
3,12.0,16.333333333333332,8.0,30.0,34.841574166666675,15.9994,65.409,0.9208333333333334,0.6,1.4,orthorhombic,36,2.6775,1.55,3.44,1.89,11.531415583333334,0.8225,2.0,2.3333333333333335,3.333333333333333,0.0,2.833333333333333,13.5,0.656
3,4.0,14.0,11.0,19.0,29.01290014,22.98976928,39.0983,1.7000000000000002,1.0,2.2,orthorhombic,71,1.2175,0.82,2.19,1.37,6.276376325,0.565,1.25,0.75,0.0,0.0,3.25,4.5,0.0
2,2.0,21.0,16.0,26.0,43.955,32.065,55.845,1.2,1.0,1.4,hexagonal,194,2.205,1.83,2.58,0.75,9.131205000000001,1.0785,2.0,2.0,3.0,0.0,3.5,12.0,0.0
2,2.0,26.0,25.0,27.0,56.93562,54.938045,58.933195,1.375,1.35,1.4,cubic,221,1.7149999999999999,1.55,1.88,0.32999999999999985,7.657515,0.3185,2.0,0.0,6.0,0.0,4.0,8.0,0.0
3,4.0,27.0,19.0,37.0,59.6465,39.0983,85.4678,1.975,1.15,2.35,monoclinic,12,1.1600000000000001,0.82,2.18,1.3600000000000003,5.66176365,0.5542499999999999,1.25,0.75,2.5,0.0,4.25,4.5,0.855
3,5.0,21.6,8.0,71.0,49.98934772,15.9994,174.967,0.96,0.6,1.75,orthorhombic,62,2.64,1.27,3.44,2.17,10.4531556,1.031,2.0,2.6,0.2,2.8000000000000003,3.0,12.8,6.275
3,4.0,55.75,11.0,82.0,137.45019231999999,22.98976928,207.2,1.7375,1.55,1.8,monoclinic,12,1.82,0.93,2.33,1.4,7.2415389999999995,0.3075,1.75,1.0,7.5,7.0,5.0,10.25,0.0
3,6.0,10.833333333333334,3.0,26.0,23.129935466666666,6.941,55.845,0.8083333333333332,0.5,1.45,monoclinic,15,3.1216666666666666,0.98,3.98,3.0,13.830886499999998,2.3121666666666667,1.8333333333333333,3.333333333333333,1.0,0.0,2.333333333333333,12.833333333333332,1.233
4,6.0,14.0,3.0,19.0,29.01111043333334,6.941,39.0983,1.5166666666666668,1.0,2.2,orthorhombic,72,1.435,0.82,2.19,1.37,6.838698933333333,0.5715,1.5,1.1666666666666667,0.0,0.0,3.1666666666666665,7.666666666666666,2.071
2,3.0,26.333333333333332,8.0,63.0,61.32093333333333,15.9994,151.964,1.17,0.6,2.31,tetragonal,129,2.693333333333333,1.2,3.44,2.24,-3323.9213,-3332.06,-3331.6666666666665,-3330.3333333333335,-3333.0,-3333.0,-3331.6666666666665,-3322.3333333333335,0.0
3,13.0,31.384615384615383,8.0,83.0,76.01706153846153,15.9994,208.9804,0.9769230769230769,0.6,1.6,trigonal,166,2.8392307692307694,1.31,3.44,2.13,11.210202692307693,1.1483076923076923,2.0,3.384615384615385,3.076923076923077,4.307692307692308,3.307692307692308,14.615384615384617,0.0
3,7.0,16.714285714285715,8.0,39.0,36.398064285714284,15.9994,88.90585,0.9857142857142858,0.6,1.8,cubic,227,2.6057142857142854,1.22,3.44,2.2199999999999998,10.597411428571428,0.9925714285714284,2.0,2.2857142857142856,1.0,0.0,3.0,11.0,0.0
3,4.0,41.0,24.0,50.0,94.129275,51.9961,118.71,1.3875,1.35,1.45,orthorhombic,44,2.045,1.66,2.28,0.6199999999999999,7.2570575,0.9775,1.25,0.5,7.75,0.0,4.75,9.5,0.0
3,5.0,12.2,8.0,25.0,25.448248999999997,15.9994,54.938045,0.9399999999999998,0.6,1.5,orthorhombic,62,2.636,1.31,3.44,2.13,11.186881,0.846,2.0,2.4,1.0,0.0,2.6,11.4,0.549
2,3.0,21.666666666666668,9.0,47.0,48.6216688,18.9984032,107.8682,0.8666666666666667,0.5,1.6,orthorhombic,61,3.296666666666667,1.93,3.98,2.05,14.140609999999999,2.6053333333333333,1.6666666666666665,3.333333333333333,3.333333333333333,0.0,3.0,14.999999999999998,0.0
2,2.0,25.0,6.0,44.0,56.54035,12.0107,101.07,1.0,0.7,1.3,cubic,216,2.375,2.2,2.55,0.34999999999999964,9.310400000000001,1.276,1.5,1.0,3.5,0.0,3.5,11.0,0.661
3,4.0,58.25,38.0,78.0,141.6734625,87.62,195.084,1.625,1.35,2.0,tetragonal,139,1.6824999999999999,0.95,2.28,1.3299999999999998,7.4574375,1.113075,1.5,0.0,4.75,7.0,5.5,6.25,0.0
5,6.0,39.0,16.0,74.0,91.745,32.065,183.84,1.2249999999999999,1.0,1.45,trigonal,156,2.388333333333333,2.1,2.58,0.48,9.073078333333333,1.5594999999999999,1.833333333333333,2.6666666666666665,4.833333333333333,2.333333333333333,4.333333333333333,12.666666666666664,0.126
3,5.0,7.6,1.0,20.0,14.818536,1.00794,40.078,0.7,0.25,1.8,trigonal,164,2.4560000000000004,1.0,3.44,2.44,12.109229200000001,0.8599399999999999,1.6,1.6,0.0,0.0,2.0,7.2,4.464
3,4.0,26.75,24.0,31.0,58.352275,51.9961,69.723,1.375,1.3,1.4,cubic,225,1.7825,1.66,1.83,0.17000000000000015,7.14265275,0.3115,1.75,0.25,6.75,0.0,4.0,8.75,0.0
3,12.0,26.5,8.0,56.0,61.898316666666666,15.9994,137.327,1.070833333333333,0.6,2.15,orthorhombic,25,2.645,0.89,3.44,2.55,10.648453166666666,1.1139999999999999,2.0,2.8333333333333335,2.5,0.0,3.416666666666667,13.166666666666668,0.135
3,13.0,25.923076923076923,5.0,57.0,61.55304230769231,10.811,138.90547,1.1807692307692308,0.65,1.95,monoclinic,12,2.14,1.1,3.04,1.94,10.129626153846154,0.258,2.0,1.5384615384615383,0.38461538461538464,0.0,4.307692307692308,10.076923076923077,0.0
2,3.0,10.0,8.0,14.0,20.0281,15.9994,28.0855,0.7666666666666666,0.6,1.1,orthorhombic,54,2.9266666666666663,1.9,3.44,1.54,11.795926666666666,1.3853333333333333,2.0,3.333333333333333,0.0,0.0,2.333333333333333,15.333333333333332,1.178
2,2.0,20.0,15.0,25.0,42.955903500000005,30.973762,54.938045,1.2,1.0,1.4,cubic,216,1.87,1.55,2.19,0.6399999999999999,8.960355,0.36,2.0,1.5,2.5,0.0,3.5,11.0,0.0
3,5.0,16.0,8.0,44.0,34.67464,15.9994,101.07,0.9199999999999999,0.6,1.5,cubic,221,2.766,1.31,3.44,2.13,11.172177000000001,1.0486,1.8,2.4,1.4000000000000001,0.0,2.8,11.6,0.0
3,4.0,22.25,13.0,27.0,48.17873215,26.9815386,58.933195,1.3375,1.25,1.4,cubic,225,1.7275,1.54,1.88,0.33999999999999986,7.143977,0.44375,2.0,0.25,4.0,0.0,3.75,8.75,0.0
2,2.0,32.0,15.0,49.0,72.895881,30.973762,114.818,1.275,1.0,1.55,hexagonal,186,1.9849999999999999,1.78,2.19,0.4099999999999999,8.136524999999999,0.5045,2.0,2.0,5.0,0.0,4.0,14.0,0.375
3,4.0,55.0,22.0,79.0,133.2560345,47.867,196.966569,1.4125,1.35,1.55,orthorhombic,71,1.9875,1.33,2.54,1.21,7.978269999999999,1.2357500000000001,1.5,0.0,6.0,7.0,5.25,7.5,0.0
2,2.0,66.0,51.0,81.0,163.07165,121.76,204.3833,1.6749999999999998,1.45,1.9,cubic,216,1.835,1.62,2.05,0.4299999999999997,7.3582920000000005,0.612,2.0,2.0,10.0,7.0,5.5,14.0,0.0
3,4.0,35.75,28.0,47.0,81.12039999999999,58.6934,107.8682,1.3125,1.15,1.6,trigonal,160,2.235,1.91,2.55,0.6399999999999999,8.6802025,1.569,1.75,2.0,9.5,0.0,4.25,13.25,0.0
3,4.0,10.0,7.0,14.0,20.100975000000002,14.0067,28.0855,0.9750000000000001,0.65,1.5,orthorhombic,33,2.3225,1.31,3.04,1.73,11.21652875,0.369,2.0,2.0,0.0,0.0,2.5,11.5,4.46
3,5.0,19.0,8.0,58.0,43.01914772,15.9994,140.116,0.9800000000000001,0.6,1.85,orthorhombic,74,2.6100000000000003,1.12,3.44,2.32,10.4757236,1.031,2.0,2.6,0.2,0.2,3.4000000000000004,13.0,0.0
3,4.0,39.5,19.0,83.0,93.16120000000001,39.0983,208.9804,2.0875,1.6,2.35,orthorhombic,71,1.12,0.82,2.02,1.2000000000000002,5.03598865,0.5872499999999999,1.25,0.75,2.5,3.5,4.75,4.5,0.0
3,3.0,64.33333333333333,50.0,80.0,157.088,118.71,200.59,1.7533333333333332,1.45,2.31,hexagonal,186,1.7199999999999998,1.2,2.0,0.8,-3327.07286,-3332.642333333333,-3331.666666666667,-3332.3333333333335,-3326.333333333333,-3328.3333333333335,-3329.3333333333335,-3324.3333333333335,0.0
2,4.0,25.5,19.0,45.0,55.0501,39.0983,102.9055,1.9875000000000003,1.35,2.2,trigonal,164,1.185,0.82,2.28,1.46,5.120222475,0.63725,1.0,0.0,2.0,0.0,4.25,3.0,0.0
3,4.0,27.5,13.0,34.0,62.11188464999999,26.9815386,78.96,1.225,1.15,1.35,cubic,225,2.1525,1.61,2.55,0.9399999999999997,8.304231999999999,1.37725,1.75,2.25,7.5,0.0,3.75,14.0,0.0
2,4.0,35.0,30.0,50.0,78.73425,65.409,118.71,1.3750000000000002,1.35,1.45,tetragonal,139,1.7274999999999998,1.65,1.96,0.31000000000000005,8.88162925,0.26825,2.0,0.5,10.0,0.0,4.25,12.5,0.0
2,7.0,27.714285714285715,17.0,92.0,64.39241571428572,35.453,238.02891,1.1071428571428572,1.0,1.75,trigonal,164,2.9057142857142857,1.38,3.16,1.7800000000000002,11.999982857142857,2.9914285714285715,2.0,4.285714285714286,0.14285714285714285,0.42857142857142855,3.8571428571428568,15.428571428571429,1.447
3,4.0,55.25,5.0,78.0,136.30525,10.811,195.084,1.35,0.85,1.85,hexagonal,180,1.9349999999999998,1.14,2.28,1.14,7.935155,1.21825,1.5,0.25,4.5,8.0,5.5,9.75,0.0
2,2.0,67.0,52.0,82.0,167.39999999999998,127.6,207.2,1.6,1.4,1.8,cubic,225,2.215,2.1,2.33,0.22999999999999998,8.213115,1.1265,2.0,3.0,10.0,7.0,5.5,15.0,1.119
4,8.0,30.5,19.0,47.0,69.10578749999999,39.0983,107.8682,1.49375,1.15,2.2,orthorhombic,70,1.9249999999999998,0.82,2.55,1.73,7.751663325,1.31625,1.625,2.0,6.625,0.0,4.125,10.25,1.058
2,5.0,30.8,8.0,65.0,73.16978,15.9994,158.92535,1.06,0.6,1.75,cubic,224,2.064,0.0,3.44,3.44,10.516350000000001,1.046,2.0,2.4,0.0,3.6,4.4,14.0,0.0
5,12.0,42.333333333333336,16.0,74.0,100.34250000000002,32.065,183.84,1.2999999999999998,1.0,1.45,trigonal,156,2.2916666666666665,2.1,2.58,0.48,8.78371,1.5375833333333333,1.7499999999999998,2.6666666666666665,6.583333333333332,1.1666666666666665,4.583333333333333,12.666666666666666,0.043
3,11.0,33.72727272727273,5.0,63.0,78.33631818181819,10.811,151.964,1.3427272727272728,0.85,2.31,orthorhombic,69,1.9963636363636361,1.2,2.28,1.0799999999999998,-1811.592129090909,-1817.4042727272729,-1816.8181818181818,-1817.6363636363637,-1814.3636363636363,-1818.0,-1815.0,-1809.1818181818182,0.0
3,3.0,41.666666666666664,30.0,63.0,96.67099999999999,65.409,151.964,1.6366666666666667,1.25,2.31,orthorhombic,51,1.6199999999999999,1.2,2.01,0.8099999999999998,-3327.2354569999998,-3332.6033333333335,-3331.666666666667,-3332.3333333333335,-3326.333333333333,-3333.0,-3330.333333333333,-3324.3333333333335,0.0
3,7.0,19.714285714285715,8.0,80.0,45.5072396,15.9994,200.59,0.9142857142857144,0.6,1.5,cubic,227,2.7114285714285713,1.61,3.44,1.8299999999999998,10.983033714285714,0.927142857142857,2.0,2.571428571428571,1.4285714285714284,2.0,2.8571428571428568,14.57142857142857,1.507
3,4.0,22.25,13.0,26.0,47.66690965,26.9815386,55.845,1.3624999999999998,1.25,1.4,cubic,225,1.7325,1.61,1.83,0.21999999999999997,7.1392695,0.34550000000000003,1.75,0.25,4.25,0.0,3.75,8.75,0.0
2,2.0,64.5,46.0,83.0,157.7002,106.42,208.9804,1.5,1.4,1.6,hexagonal,194,2.1100000000000003,2.02,2.2,0.18000000000000016,7.8111999999999995,0.7245,1.0,1.5,10.0,7.0,5.5,12.5,0.0
3,7.0,11.142857142857142,8.0,23.0,23.130323142857144,15.9994,50.9415,0.7642857142857142,0.6,1.35,monoclinic,9,3.0028571428571427,1.63,3.44,1.81,12.189018571428573,1.1822857142857142,2.0,3.2857142857142856,0.42857142857142855,0.0,2.428571428571429,14.285714285714285,1.588
3,4.0,41.5,3.0,82.0,104.0415,6.941,207.2,1.5125,1.35,1.8,orthorhombic,71,1.6425,0.98,2.33,1.35,6.789717,0.899,1.25,0.5,4.75,7.0,4.0,6.5,0.0
4,9.0,30.666666666666668,8.0,67.0,72.62273777777777,15.9994,164.93032,1.1166666666666667,0.6,2.15,tetragonal,127,2.5277777777777777,0.89,3.44,2.55,10.409090444444445,0.9696111111111111,1.7777777777777777,2.2222222222222223,1.1111111111111112,2.444444444444444,4.111111111111111,13.11111111111111,2.055
2,2.0,44.0,15.0,73.0,105.960821,30.973762,180.94788,1.225,1.0,1.45,tetragonal,109,1.845,1.5,2.19,0.69,9.01813,0.515,2.0,1.5,1.5,7.0,4.5,10.0,0.0
3,19.0,31.105263157894736,8.0,75.0,74.16199210526317,15.9994,186.207,0.981578947368421,0.6,1.75,monoclinic,12,2.7015789473684206,1.25,3.44,2.19,11.052904736842105,1.0373684210526315,2.0,2.526315789473684,0.5263157894736842,4.894736842105263,3.9999999999999996,14.789473684210526,0.0
3,13.0,19.384615384615383,16.0,26.0,39.99830769230769,32.065,55.845,1.1846153846153844,1.0,1.8,trigonal,166,2.227692307692308,1.0,2.58,1.58,9.277141538461539,1.2809000000000001,2.0,2.4615384615384617,1.8461538461538463,0.0,3.384615384615385,12.461538461538462,0.0
3,3.0,41.666666666666664,30.0,63.0,96.67099999999999,65.409,151.964,1.6366666666666667,1.25,2.31,hexagonal,191,1.6199999999999999,1.2,2.01,0.8099999999999998,-3327.2354569999998,-3332.6033333333335,-3331.666666666667,-3332.3333333333335,-3326.333333333333,-3333.0,-3330.333333333333,-3324.3333333333335,0.0
3,4.0,33.5,29.0,45.0,74.317375,63.546,102.9055,1.35,1.35,1.35,orthorhombic,71,1.8699999999999997,1.65,2.28,0.6299999999999999,8.4934195,0.57025,1.5,0.0,9.5,0.0,4.25,11.0,0.001
3,4.0,14.25,3.0,22.0,29.734499999999997,6.941,47.867,1.2125,1.0,1.45,trigonal,166,1.92,0.98,2.58,1.6,8.23496475,1.168,1.75,2.0,0.5,0.0,3.0,9.25,0.0
2,4.0,38.5,22.0,44.0,87.76925,47.867,101.07,1.3250000000000002,1.3,1.4,cubic,221,2.035,1.54,2.2,0.6600000000000001,7.227404999999999,0.7787499999999999,1.25,0.0,5.75,0.0,4.75,7.0,0.0
3,7.0,24.428571428571427,16.0,42.0,53.01164285714286,32.065,95.94,1.1785714285714286,1.0,1.45,monoclinic,12,2.324285714285714,1.63,2.58,0.9500000000000002,8.910155714285715,1.4205714285714284,1.7142857142857142,2.2857142857142856,1.857142857142857,0.0,3.714285714285714,11.571428571428571,0.0
3,4.0,58.25,3.0,79.0,144.8410345,6.941,196.966569,1.425,1.35,1.55,orthorhombic,71,1.84,0.98,2.54,1.56,7.666962249999999,1.2630000000000001,1.25,0.0,5.5,10.5,5.0,6.75,0.0
